,id,name,start_date_local,type,distance,moving_time,elapsed_time,total_elevation_gain,average_speed,max_speed,average_cadence,average_heartrate,weighted_average_watt,max_watts,commute,trainer,gear_id,sport_type
1077,1767680079,Camapuã (Garmin deu pau na subida),2018-08-12T10:17:44Z,Hike,3821.9,6028,7298,13.4,0.634,1.6,55.2,99.4,0,0,False,False,g2047600,Hike
1078,1765172235,Mirante+Contorno,2018-08-11T08:14:09Z,Ride,111045.0,13832,18152,1583.0,8.028,19.4,64.7,138.9,0,1005,False,False,b4532046,Ride
1079,1758226961,Cerne,2018-08-08T07:37:13Z,Ride,58235.1,6917,7099,869.0,8.419,17.3,78.6,140.4,0,696,False,False,b4532046,Ride
1080,1755701759,Intervals,2018-08-07T07:04:35Z,Ride,32673.0,3606,3606,0.0,9.061,13.7,80.4,132.4,0,339,False,False,b4532046,Ride
1081,1751596649,Rio Pequeno,2018-08-05T07:29:35Z,Ride,78620.1,9271,14272,584.0,8.48,13.7,76.5,128.8,0,773,False,False,b4532046,Ride
1082,1749001344,SLP,2018-08-04T07:24:47Z,Ride,81168.7,9247,9847,1065.0,8.778,18.3,78.4,144.5,0,720,False,False,b4532046,Ride
1083,1744531043,Mixed session,2018-08-02T07:30:00Z,Ride,25926.7,3010,3010,0.0,8.614,16.8,82.2,126.6,0,496,False,False,b4532046,Ride
1084,1739700651,Climbing Session,2018-07-31T06:58:14Z,Ride,34582.0,3483,3538,0.0,9.929,13.6,83.8,124.5,0,316,False,False,b4532046,Ride
1085,1735485555,Mirante,2018-07-29T06:59:40Z,Ride,70413.1,9051,9677,1159.0,7.78,15.8,75.7,140.3,0,891,False,False,b4532046,Ride
1086,1731038599,Quebrado,2018-07-27T06:44:00Z,Ride,78540.6,8177,8371,605.0,9.605,19.7,78.9,136.0,0,946,False,False,b4532046,Ride
1087,1728869196,Rio Pequeno,2018-07-26T06:49:37Z,Ride,64489.0,7091,8002,397.0,9.094,14.7,75.7,0.0,0,758,False,False,b4532046,Ride
1088,1717165706,Palmitalzinho,2018-07-21T06:50:55Z,Ride,63153.7,7702,8119,908.0,8.2,17.2,76.9,135.2,0,760,False,False,b4532046,Ride
1089,1715132290,Quebrado,2018-07-20T06:53:40Z,Ride,78505.2,9008,9556,546.0,8.715,17.2,75.7,129.7,0,1072,False,False,b4532046,Ride
1090,1710598961,Rio Pequeno,2018-07-18T06:54:29Z,Ride,64452.8,6996,7368,342.0,9.213,20.2,77.7,129.6,0,919,False,False,b4532046,Ride
1091,1706176406,Rio Pequeno ,2018-07-16T06:54:06Z,Ride,64547.4,7055,7640,348.0,9.149,16.7,77.1,131.7,0,759,False,False,b4532046,Ride
1092,1704368312,Rio Pequeno,2018-07-15T08:15:40Z,Ride,64578.1,7113,9001,321.0,9.079,13.7,78.3,133.8,0,843,False,False,b4532046,Ride
1093,1699851644,Cerne ,2018-07-13T09:38:42Z,Ride,60533.1,8098,8762,940.0,7.475,17.8,72.3,128.5,0,945,False,False,b4532046,Ride
1094,1697653654,Barigui,2018-07-12T10:31:11Z,Ride,10558.9,2730,3005,8.0,3.868,7.1,41.4,0.0,0,0,False,False,b1948518,Ride
1095,1697386333,Pedágio ,2018-07-12T06:51:53Z,Ride,57881.3,6610,7084,249.0,8.757,17.4,81.9,137.7,0,968,False,False,b4532046,Ride
1096,1695159830,Rolo,2018-07-11T06:52:30Z,Ride,29233.2,3007,3007,0.0,9.722,15.6,83.6,131.9,0,380,False,False,b4532046,Ride
1097,1686658314,Pedágio ,2018-07-07T07:28:47Z,Ride,72112.1,8461,12897,454.0,8.523,14.8,79.2,136.3,0,993,False,False,b4532046,Ride
1098,1685208834,Vive les Belges,2018-07-06T16:04:50Z,Ride,30214.4,4966,5176,498.0,6.084,16.0,76.0,134.5,0,0,False,False,b1948518,Ride
1099,1669446146,Hautacam,2018-06-29T08:56:54Z,Ride,38759.1,7734,12976,1240.0,5.012,18.7,70.0,127.8,0,0,False,False,b4950752,Ride
1100,1667398891,Hourquette d’Ancizan + Col d’Aspin,2018-06-28T08:55:07Z,Ride,61698.7,10232,13224,1326.0,6.03,19.1,72.5,123.8,0,0,False,False,b4950752,Ride
1101,1665193073,Col d’Aspin,2018-06-27T08:08:29Z,Ride,48829.9,7647,12462,921.0,6.385,18.3,75.7,123.3,0,0,False,False,b4950752,Ride
1102,1663395319,Superbagneres + Col de Peyresourde ,2018-06-26T09:45:19Z,Ride,65589.9,12961,18909,2023.0,5.061,19.9,69.0,135.5,0,0,False,False,b4950752,Ride
1103,1661096048,Col des Bordères + Soulor + Aubisque,2018-06-25T08:57:40Z,Ride,70997.7,12525,17662,1828.0,5.668,19.6,71.6,134.9,0,0,False,False,b4950752,Ride
1104,1658600875,Col du Tourmalet,2018-06-24T08:17:44Z,Ride,56829.5,9885,14157,1511.0,5.749,19.2,67.7,135.3,0,0,False,False,b4950752,Ride
1105,1652613502,Pedágio ,2018-06-21T07:06:40Z,Ride,64620.1,6594,6850,351.0,9.8,20.8,80.2,0.0,0,1054,False,False,b4532046,Ride
1106,1648133182,Pedágio ,2018-06-19T06:53:22Z,Ride,54981.8,5642,5707,232.0,9.745,14.7,81.2,136.9,0,799,False,False,b4532046,Ride
1107,1640645712,Rolo,2018-06-15T16:19:25Z,Ride,27538.0,3008,3055,0.0,9.155,13.7,83.2,120.2,0,370,False,False,b4532046,Ride
1108,1635852251,Roseira,2018-06-13T07:22:11Z,Ride,77529.8,8725,9729,485.0,8.886,14.9,75.1,137.0,0,727,False,False,b4532046,Ride
1109,1631512715,Pedágio crosswind,2018-06-11T07:02:33Z,Ride,57748.6,6385,6452,274.0,9.044,13.8,78.2,0.0,0,795,False,False,b4532046,Ride
1110,1627244424,Serra 2X,2018-06-09T07:34:59Z,Ride,83387.6,12171,14232,1683.0,6.851,18.2,72.1,135.9,0,688,False,False,b4532046,Ride
1111,1624878918,Rio Pequeno,2018-06-08T06:48:47Z,Ride,64555.9,7164,7518,358.0,9.011,15.4,75.0,141.2,0,774,False,False,b4532046,Ride
1112,1620740996,Rio Pequeno ,2018-06-06T06:57:49Z,Ride,64595.7,7415,7573,381.0,8.711,15.4,78.0,135.9,0,716,False,False,b4532046,Ride
1113,1609964420,PZ <= 2,2018-06-01T07:26:10Z,Ride,65852.3,9084,11341,945.0,7.249,18.6,68.2,109.1,0,769,False,False,b4532046,Ride
1114,1608004991,Serra 2X ,2018-05-31T07:36:39Z,Ride,82984.0,10999,13785,1671.0,7.545,20.2,75.7,134.3,0,777,False,False,b4532046,Ride
1115,1604523541,Afternoon Ride,2018-05-29T17:08:38Z,Ride,7878.7,1484,1541,134.0,5.309,11.5,73.1,0.0,0,0,False,False,b1948518,Ride
1116,1603731586,Lunch Ride,2018-05-29T11:24:00Z,Ride,7863.0,1245,1245,87.0,6.316,13.3,69.4,0.0,0,0,False,False,b1948518,Ride
1117,1603516034,Sprinting session,2018-05-29T07:03:57Z,Ride,64576.6,7503,8316,335.0,8.607,13.9,75.3,127.2,0,799,False,False,b4532046,Ride
1118,1599549004,A Lannister always pays his debts,2018-05-27T07:22:33Z,Ride,72066.2,9177,13265,425.0,7.853,14.0,72.7,113.5,0,509,False,False,b4532046,Ride
1119,1597030114,Palmitalzinho ,2018-05-26T07:32:49Z,Ride,84151.1,9892,10317,953.0,8.507,16.4,78.8,134.5,0,848,False,False,b4532046,Ride
1120,1594785693,Rolo,2018-05-25T07:16:01Z,VirtualRide,0.0,3909,3909,0,0.0,0.0,79.3,127.1,0,348,False,True,b4532046,VirtualRide
1121,1588513500,Rio Pequeno,2018-05-22T06:56:59Z,Ride,64559.7,7180,7329,344.0,8.992,15.2,79.5,131.7,0,0,False,False,b4532046,Ride
1122,1584479094,Quatro barras,2018-05-20T08:37:39Z,Ride,75773.9,8721,10854,651.0,8.689,20.4,77.3,136.7,0,0,False,False,b4532046,Ride
1123,1581966752,Rio Pequeno,2018-05-19T08:40:43Z,Ride,63827.2,6943,8622,392.0,9.193,16.5,77.4,135.9,0,0,False,False,b4532046,Ride
1124,1578646762,Trevo de Tijucas,2018-05-17T15:00:25Z,Ride,64747.3,6784,7630,692.0,9.544,21.9,79.7,141.1,0,0,False,False,b4532046,Ride
1125,1573375609,Quebrado ,2018-05-15T07:00:12Z,Ride,78422.7,8067,8113,488.0,9.721,24.3,82.1,137.0,0,0,False,False,b4532046,Ride
1126,1569479057,Quebrado ,2018-05-13T07:48:15Z,Ride,78703.0,8935,10079,503.0,8.808,19.4,81.3,132.5,0,0,False,False,b4532046,Ride
1127,1567006512,Dom Pedro,2018-05-12T07:15:01Z,Ride,66249.9,9369,10865,997.0,7.071,16.4,72.4,122.4,0,0,False,False,b4532046,Ride
1128,1561993842,Rio Pequeno ,2018-05-10T07:01:50Z,Ride,64518.1,7046,7558,319.0,9.157,13.5,81.7,128.0,0,0,False,False,b4532046,Ride
1129,1560110254,Cerne,2018-05-09T09:38:41Z,Ride,58373.6,7112,7183,692.0,8.208,23.5,75.3,117.7,0,0,False,False,b4532046,Ride
1130,1553679293,Canelinha,2018-05-06T08:29:29Z,Ride,46758.4,8283,10082,825.0,5.645,14.9,0.0,130.6,0,0,False,False,b1948518,Ride
1131,1551260727,Quebrado + contorno,2018-05-05T07:44:20Z,Ride,118970.0,13135,15178,838.0,9.057,16.0,77.9,134.2,0,0,False,False,b4532046,Ride
1132,1546825669,Pedágio ,2018-05-03T07:00:48Z,Ride,55019.8,5385,5472,206.0,10.217,19.0,82.3,128.9,0,0,False,False,b4532046,Ride
1133,1543064329,Tunas,2018-05-01T07:58:33Z,Ride,80940.2,10856,11633,1665.0,7.456,19.9,74.8,143.1,0,0,False,False,b4532046,Ride
1134,1538859771,Volta litoral,2018-04-29T07:16:50Z,Ride,74151.8,8596,9253,136.0,8.626,11.5,78.7,127.5,0,0,False,False,b4532046,Ride
1135,1534644603,Tirando as teias de aranha ,2018-04-27T06:52:47Z,Ride,46231.5,8546,8959,775.0,5.41,17.9,0.0,127.4,0,0,False,False,b1948518,Ride
1136,1532719781,Rio Pequeno ,2018-04-26T07:00:24Z,Ride,64093.1,6894,7460,312.0,9.297,13.8,78.2,131.8,0,0,False,False,b4532046,Ride
1137,1528613472,Pedal por instrumentos,2018-04-24T07:02:29Z,Ride,64541.5,6900,7157,327.0,9.354,19.0,78.8,129.1,0,0,False,False,b4532046,Ride
1138,1524806466,Le Grand Beton + Col du SLP,2018-04-22T08:19:27Z,Ride,56999.0,8282,9189,1173.0,6.882,18.8,70.7,127.4,0,0,False,False,b4532046,Ride
1139,1522318433,Serra 2X ,2018-04-21T07:33:06Z,Ride,77876.3,10320,12807,1537.0,7.546,19.0,75.4,139.2,0,0,False,False,b4532046,Ride
1140,1517912527,Rio Pequeno ,2018-04-19T06:58:10Z,Ride,64578.2,6780,6900,328.0,9.525,20.4,80.1,141.9,0,0,False,False,b4532046,Ride
1141,1510151838,Pedágio dominical,2018-04-15T07:26:20Z,Ride,70340.0,8082,11511,384.0,8.703,16.2,78.0,130.9,0,0,False,False,b4532046,Ride
1142,1505813695,Quebrado,2018-04-13T07:03:08Z,Ride,78471.6,7773,7797,470.0,10.095,23.6,80.1,134.4,0,0,False,False,b4532046,Ride
1143,1502156847,Girinho,2018-04-11T07:12:17Z,Ride,61739.0,7676,8579,602.0,8.043,17.6,71.5,110.6,0,0,False,False,b4532046,Ride
1144,1500234271,Rio Pequeno ,2018-04-10T07:02:16Z,Ride,64538.9,7006,7263,323.0,9.212,20.3,76.8,122.2,0,0,False,False,b4532046,Ride
1145,1494449864,Serra 2X ,2018-04-07T07:36:06Z,Ride,77985.4,10009,11833,1503.0,7.792,22.1,75.8,138.6,0,0,False,False,b817224,Ride
1146,1492427290,Rio Pequeno ,2018-04-06T07:03:44Z,Ride,64532.5,7212,7264,309.0,8.948,14.1,77.0,120.0,0,0,False,False,b4532046,Ride
1147,1490573275,Pedágio ,2018-04-05T06:59:30Z,Ride,55012.3,5991,6228,220.0,9.182,14.8,82.2,138.9,0,0,False,False,b4532046,Ride
1148,1485224532,Ventinho II,2018-04-02T07:12:41Z,Ride,55050.2,5786,5864,553.0,9.514,21.5,79.8,0.0,0,0,False,False,b4532046,Ride
1149,1483639713,Ventinho,2018-04-01T07:28:08Z,Ride,70311.1,8511,11912,427.0,8.261,16.4,77.3,122.1,0,0,False,False,b4532046,Ride
1150,1479791459,Girando com o Tripateta,2018-03-30T07:40:00Z,Ride,102457.0,10714,11352,788.0,9.563,17.9,82.6,145.7,0,0,False,False,b4532046,Ride
1151,1477849340,Pedágio ,2018-03-29T07:01:15Z,Ride,51114.0,5483,6648,206.0,9.322,13.6,80.9,127.5,0,0,False,False,b4532046,Ride
1152,1476182330,Rolo,2018-03-28T08:06:55Z,VirtualRide,26462.3,3303,3303,0,8.012,12.02,78.4,128.8,0,459,False,True,b817224,VirtualRide
1153,1473632225,Garmin workout,2018-03-26T16:45:53Z,VirtualRide,28190.5,3604,3604,0,7.822,10.64,77.4,113.7,0,373,False,True,b817224,VirtualRide
1154,1468916676,Caioba,2018-03-24T06:53:36Z,Ride,117719.0,11554,12456,472.0,10.189,21.1,83.9,133.2,0,0,False,False,b4532046,Ride
1155,1467136083,Pedagio,2018-03-23T07:01:20Z,Ride,57771.7,6150,6294,261.0,9.394,18.0,81.2,127.6,0,0,False,False,b4532046,Ride
1156,1462278403,Roseira,2018-03-20T06:58:59Z,Ride,70990.0,7580,8323,416.0,9.365,17.1,83.8,142.1,0,0,False,False,b4532046,Ride
1157,1459282069,Pedágio preguiçoso,2018-03-18T08:42:06Z,Ride,55467.2,6413,8554,230.0,8.649,13.6,81.6,122.5,0,0,False,False,b4532046,Ride
1158,1457381071,Girinho de sábado ,2018-03-17T07:27:37Z,Ride,66018.1,8881,10137,860.0,7.434,18.3,72.0,111.7,0,0,False,False,b4532046,Ride
1159,1455690927,Pedágio ,2018-03-16T06:59:02Z,Ride,57622.8,5749,6135,244.0,10.023,21.2,83.1,129.2,0,0,False,False,b4532046,Ride
1160,1452552202,Col du SLP,2018-03-14T07:10:55Z,Ride,79104.2,9071,9071,946.0,8.721,18.9,77.0,136.2,0,0,False,False,b4532046,Ride
1161,1450717010,Pedagio ,2018-03-13T07:02:00Z,Ride,57966.0,6158,6228,243.0,9.413,19.8,80.6,0.0,0,888,False,False,b817224,Ride
1162,1447440399,Giro dominical ,2018-03-11T07:48:07Z,Ride,55086.2,6493,7631,230.0,8.484,12.1,78.1,118.9,0,665,False,False,b817224,Ride
1163,1445428544,Giro de sábado ,2018-03-10T07:12:42Z,Ride,71844.5,7169,9553,372.0,10.022,21.1,80.8,140.8,0,0,False,False,b4532046,Ride
1164,1439842813,Bald Knob,2018-03-06T18:32:09Z,VirtualRide,29147.1,3600,3600,0,8.096,11.22,85.5,133.5,0,395,False,True,b817224,VirtualRide
1165,1437350903,RP,2018-03-05T07:03:08Z,Ride,63967.5,6524,6801,317.0,9.805,22.2,82.5,129.2,0,0,False,False,b4532046,Ride
1166,1435654358,Mokelumne,2018-03-04T07:48:04Z,VirtualRide,41.6,3600,3600,0,0.012,8.32,84.0,129.1,0,724,False,True,b817224,VirtualRide
1167,1433900744,4 barras,2018-03-03T07:12:22Z,Ride,85181.6,9463,10585,649.0,9.002,19.8,80.3,142.2,0,0,False,False,b4532046,Ride
1168,1432676076,Bays,2018-03-02T11:20:58Z,VirtualRide,28746.6,3600,3600,0,7.985,14.54,84.1,137.8,0,779,False,True,b4532046,VirtualRide
1169,1431090468,Ainslie -2,2018-03-01T07:13:05Z,VirtualRide,14781.8,1800,1800,0,8.212,11.2,85.1,143.4,0,388,False,True,b817224,VirtualRide
1170,1429719753,40 min,2018-02-28T07:07:52Z,VirtualRide,21840.3,2488,2488,0,8.778,22.0,80.9,133.2,0,684,False,True,b817224,VirtualRide
1171,1426865544,Girinho,2018-02-26T06:58:22Z,Ride,66071.7,7688,8856,338.0,8.594,13.4,74.0,114.6,0,0,False,False,b4532046,Ride
1172,1423543115,Bugre,2018-02-24T07:28:34Z,Ride,102369.0,12901,14932,1146.0,7.935,20.7,71.5,131.4,0,0,False,False,b4532046,Ride
1173,1421768599,Pedágio ,2018-02-23T06:59:38Z,Ride,57671.7,6019,8183,251.0,9.582,20.8,78.5,127.0,0,0,False,False,b4532046,Ride
1174,1418615543,20 Minute FTP Test,2018-02-21T07:29:42Z,VirtualRide,29620.8,3600,3600,0,8.228,18.42,79.5,116.7,0,1500,False,True,b817224,VirtualRide
1175,1416926854,Rio Pequeno,2018-02-20T06:59:58Z,Ride,64495.6,7049,7423,323.0,9.15,14.6,78.4,139.1,0,0,False,False,b4532046,Ride
1176,1413825550,Pedágio ,2018-02-18T08:12:57Z,Ride,55235.5,6139,8607,240.0,8.997,13.9,79.0,137.6,0,0,False,False,b4532046,Ride
1177,1411713945,Giro de sábado ,2018-02-17T07:29:43Z,Ride,77037.5,10051,11779,949.0,7.665,19.9,74.3,130.4,0,0,False,False,b4532046,Ride
1178,1409965033,Pedágio ,2018-02-16T07:05:31Z,Ride,54949.6,5702,6336,231.0,9.637,14.1,81.6,141.4,0,0,False,False,b4532046,Ride
1179,1407110154,Roseira,2018-02-14T08:02:57Z,Ride,72106.7,8589,11089,444.0,8.395,14.9,77.6,136.1,0,0,False,False,b4532046,Ride
1180,1402235329, Volta Litoral,2018-02-11T06:51:43Z,Ride,74460.8,9159,10327,160.0,8.13,11.7,78.6,125.5,0,0,False,False,b4532046,Ride
1181,1398844062,Pedagio,2018-02-09T06:48:17Z,Ride,54961.7,5581,5768,228.0,9.848,15.1,82.6,142.1,0,0,False,False,b4532046,Ride
1182,1395728303,Pedágio ,2018-02-07T06:51:09Z,Ride,57585.6,6145,6145,258.0,9.371,16.6,78.7,136.9,0,0,False,False,b4532046,Ride
1183,1394064789,Rio Pequeno,2018-02-06T06:50:36Z,Ride,64471.1,6797,7501,335.0,9.485,16.1,81.6,143.0,0,0,False,False,b4532046,Ride
1184,1389137702,Volta Litoral,2018-02-03T07:05:30Z,Ride,79645.3,8839,9950,168.0,9.011,21.9,82.2,149.7,0,0,False,False,b4532046,Ride
1185,1386164967,Back on track,2018-02-01T08:46:20Z,Ride,51900.0,6378,7230,587.0,8.137,19.5,73.4,133.5,0,0,False,False,b4532046,Ride
1186,1348194933,PRF,2018-01-09T07:30:01Z,Ride,57619.1,5800,5856,255.0,9.934,15.2,84.6,134.7,0,0,False,False,b817224,Ride
1187,1344770035,Vento e Chuva,2018-01-07T06:49:50Z,Ride,31057.1,3742,3742,26.0,8.3,10.8,85.9,124.5,0,0,False,False,b817224,Ride
1188,1343139931,Atrás de Deus fica mais fácil,2018-01-06T06:43:30Z,Ride,71930.0,7527,7558,180.0,9.556,20.9,86.2,139.2,0,0,False,False,b817224,Ride
1189,1340367170,Large & Slim,2018-01-04T08:25:02Z,Ride,82267.0,9905,10124,1002.0,8.306,19.0,78.2,136.0,0,0,False,False,b817224,Ride
1190,1338650280,Rio Pequeno ,2018-01-03T06:50:09Z,Ride,64472.6,7092,7218,338.0,9.091,19.4,79.7,123.9,0,0,False,False,b817224,Ride
1191,1333130671,Festive 500 #dia5,2017-12-30T07:06:48Z,Ride,116332.0,14520,19847,1358.0,8.012,17.6,73.6,120.1,0,0,False,False,b817224,Ride
1192,1330353544,Festive 500 #dia4,2017-12-28T10:36:41Z,Ride,10991.1,2571,2815,26.0,4.275,6.7,61.2,0.0,0,0,False,False,b1948518,Ride
1193,1330168382,Festive 500 #dia4,2017-12-28T06:41:15Z,Ride,82788.5,8970,8970,533.0,9.229,16.7,81.9,127.0,0,0,False,False,b817224,Ride
1194,1329326926,Festive 500 #dia3 (3 furos),2017-12-27T11:57:15Z,Ride,82336.3,9551,11549,955.0,8.621,18.3,78.5,131.2,0,0,False,False,b817224,Ride
1195,1327855848,Festive 500 #dia2,2017-12-26T07:14:29Z,Ride,110512.0,12305,17838,1039.0,8.981,19.6,80.2,130.6,0,0,False,False,b817224,Ride
1196,1325630234,Festive 500 #dia1,2017-12-24T07:35:45Z,Ride,100057.0,11918,14128,869.0,8.395,19.0,78.8,139.1,0,0,False,False,b817224,Ride
1197,1322859569,Quebrado ,2017-12-22T07:11:07Z,Ride,78356.2,8373,8373,506.0,9.358,25.0,78.8,130.2,0,0,False,False,b817224,Ride
1198,1319358879,Roseira,2017-12-19T06:37:44Z,Ride,62882.9,6789,7789,370.0,9.262,17.0,81.9,0.0,0,0,False,False,b817224,Ride
1199,1315756736,Girinho,2017-12-16T07:26:50Z,Ride,71751.9,8431,10242,437.0,8.51,15.2,78.3,139.2,0,0,False,False,b817224,Ride
1200,1314603383,Dilúvio,2017-12-15T06:47:29Z,Ride,54978.5,5793,5793,186.0,9.491,12.8,84.8,153.3,0,0,False,False,b817224,Ride
1201,1312436824,Pedágio ,2017-12-13T06:39:23Z,Ride,54808.5,5662,6892,252.0,9.68,15.0,81.0,0.0,0,0,False,False,b817224,Ride
1202,1309222663,Giro dominical,2017-12-10T08:21:53Z,Ride,57672.9,6930,10526,278.0,8.322,11.9,78.2,120.3,0,0,False,False,b817224,Ride
1203,1307786411,Quebrado,2017-12-09T06:51:17Z,Ride,92223.2,9538,12401,644.0,9.669,19.7,83.7,146.7,0,0,False,False,b817224,Ride
1204,1306613526,Girinho de sexta,2017-12-08T07:41:59Z,Ride,53618.8,6662,7241,586.0,8.048,18.5,71.3,118.2,0,0,False,False,b817224,Ride
1205,1304152347,Feeling Good,2017-12-06T06:51:25Z,Ride,64473.5,6389,6407,343.0,10.091,21.1,83.8,142.6,0,0,False,False,b817224,Ride
1206,1301585196,Pedagio,2017-12-04T06:43:36Z,Ride,57639.3,6235,6251,259.0,9.244,17.7,81.3,125.4,0,0,False,False,b817224,Ride
1207,1300315947,Back on track,2017-12-03T07:54:35Z,Ride,63860.8,7622,8743,342.0,8.378,12.4,78.2,126.5,0,0,False,False,b817224,Ride
1208,1289677398,Giro ,2017-11-25T07:47:08Z,Ride,55116.4,6117,8491,241.0,9.01,17.2,80.8,131.1,0,0,False,False,b817224,Ride
1209,1288350467,Pedágio (com sol),2017-11-24T07:04:53Z,Ride,54893.6,5948,6718,227.0,9.229,16.0,80.4,130.1,0,0,False,False,b817224,Ride
1210,1286994874,Pedagio,2017-11-23T07:03:22Z,Ride,55032.4,5925,6156,250.0,9.288,13.9,83.0,135.3,0,0,False,False,b817224,Ride
1211,1284338085,Pedágio,2017-11-21T07:05:49Z,Ride,54882.0,5805,6673,254.0,9.454,19.8,83.4,139.1,0,0,False,False,b817224,Ride
1212,1281818568,Tunas,2017-11-19T07:32:53Z,Ride,81082.6,10919,12083,1748.0,7.426,18.4,79.8,140.3,0,0,False,False,b817224,Ride
1213,1279989286,Giro low HR,2017-11-18T07:03:00Z,Ride,54198.4,6135,6194,280.0,8.834,15.9,81.2,122.8,0,0,False,False,b817224,Ride
1214,1276139294,Giro,2017-11-15T07:52:54Z,Ride,49120.7,5384,5384,155.0,9.123,20.1,81.3,122.3,0,0,False,False,b817224,Ride
1215,1274695534,Quebrado,2017-11-14T06:42:19Z,Ride,78423.9,7972,8007,517.0,9.837,20.8,83.0,133.3,0,0,False,False,b817224,Ride
1216,1272028170,Rio Pequeno,2017-11-12T07:49:41Z,Ride,64465.0,7233,12167,333.0,8.913,16.1,79.9,128.8,0,0,False,False,b817224,Ride
1217,1270491229,Dom Pedro,2017-11-11T07:51:09Z,Ride,82455.8,11800,13110,1198.0,6.988,17.3,71.3,127.7,0,0,False,False,b817224,Ride
1218,1266363021,Pedágio ,2017-11-08T07:09:18Z,Ride,54815.9,5618,5675,247.0,9.757,21.9,85.1,138.5,0,0,False,False,b817224,Ride
1219,1264974573,Roseira,2017-11-07T07:09:04Z,Ride,67028.5,6866,6952,384.0,9.762,21.0,83.4,140.7,0,0,False,False,b817224,Ride
1220,1260560710,Pedágio ,2017-11-04T08:47:12Z,Ride,54990.8,6106,6192,207.0,9.006,20.0,0.0,136.7,0,0,False,False,b817224,Ride
1221,1256456498,Serro San Cristóbal,2017-11-01T09:04:16Z,Run,8009.9,2959,3570,230.0,2.707,3.7,79.9,143.6,0,0,False,False,g2047600,Run
1222,1250340366,Mirante,2017-10-28T06:56:30Z,Ride,90195.6,11304,13151,1313.0,7.979,17.8,77.5,144.6,0,0,False,False,b817224,Ride
1223,1247487556,Entre arames e cacos de vidro,2017-10-26T07:05:57Z,Ride,54045.6,5408,7178,221.0,9.994,19.8,82.7,142.0,0,0,False,False,b817224,Ride
1224,1244511893,Pedágio ,2017-10-24T07:03:50Z,Ride,54986.2,5634,5689,242.0,9.76,19.8,83.6,136.7,0,0,False,False,b817224,Ride
1225,1241920581,Furos,2017-10-22T08:47:51Z,Ride,55285.7,6377,8471,245.0,8.67,12.6,79.4,125.6,0,0,False,False,b817224,Ride
1226,1240271175,Giro de sábado ,2017-10-21T07:38:05Z,Ride,106915.0,12349,13315,960.0,8.658,21.1,80.8,138.5,0,0,False,False,b817224,Ride
1227,1235863007,Roseira,2017-10-18T07:06:12Z,Ride,70600.0,7938,8146,426.0,8.894,16.1,75.8,122.3,0,0,False,False,b817224,Ride
1228,1233348148,Pedágio ,2017-10-16T14:05:02Z,Ride,55249.3,5283,5430,260.0,10.458,20.0,83.1,142.4,0,0,False,False,b817224,Ride
1229,1229723781,Giro de Sábado,2017-10-14T06:56:50Z,Ride,91823.5,10469,14333,686.0,8.771,17.5,78.3,135.1,0,0,False,False,b817224,Ride
1230,1228114969,Barigui,2017-10-13T08:25:17Z,Ride,12604.2,3423,3852,37.0,3.682,7.1,0.0,93.1,0,0,False,False,b1948518,Ride
1231,1226700218,Rio Pequeno,2017-10-12T07:13:36Z,Ride,64633.6,7287,8547,329.0,8.87,12.9,79.7,125.7,0,0,False,False,b817224,Ride
1232,1225181850,Rio Pequeno,2017-10-11T06:41:26Z,Ride,64408.6,6671,7528,331.0,9.655,20.4,81.8,128.6,0,0,False,False,b817224,Ride
1233,1221376190,Pedágio,2017-10-08T13:04:39Z,Ride,54980.6,5821,5821,247.0,9.445,19.8,83.2,142.9,0,0,False,False,b817224,Ride
1234,1217590271,Giro,2017-10-06T07:02:02Z,Ride,67997.3,7522,7522,404.0,9.04,17.2,79.4,133.6,0,0,False,False,b817224,Ride
1235,1214703629,"Quebrado (eu, não o km49)",2017-10-04T07:08:25Z,Ride,64451.2,6912,7908,349.0,9.325,16.5,80.4,141.1,0,0,False,False,b817224,Ride
1236,1210546395,Bela Vista,2017-10-01T07:40:04Z,Ride,104049.0,12298,16265,1230.0,8.461,21.0,81.4,145.2,0,0,False,False,b817224,Ride
1237,1204062384,Quebrado,2017-09-27T07:04:54Z,Ride,78223.0,8050,8230,518.0,9.717,22.3,82.3,132.5,0,0,False,False,b817224,Ride
1238,1201505062,Rio Pequeno ,2017-09-25T14:24:53Z,Ride,64223.4,6824,7438,356.0,9.411,15.9,81.6,143.7,0,0,False,False,b817224,Ride
1239,1197471684,Café em 4 Barras,2017-09-23T06:57:17Z,Ride,70378.1,8625,11204,660.0,8.16,17.8,74.8,129.8,0,0,False,False,b817224,Ride
1240,1194355640,Galeto ,2017-09-21T07:04:05Z,Ride,54985.5,5406,5450,234.0,10.171,19.2,83.5,0.0,0,0,False,False,b817224,Ride
1241,1192835174,Rio Pequeno ,2017-09-20T06:54:01Z,Ride,64426.1,6882,7153,346.0,9.362,19.7,80.9,139.5,0,0,False,False,b817224,Ride
1242,1188431399,SLP,2017-09-17T07:39:02Z,Ride,77252.6,8526,13153,936.0,9.061,19.1,78.6,136.3,0,0,False,False,b817224,Ride
1243,1186360452,Pedagio,2017-09-16T07:25:50Z,Ride,45866.8,5017,7147,197.0,9.142,19.5,79.0,130.6,0,0,False,False,b817224,Ride
